,user_id,experienced,group,patient_id,transform_type,task_id,task_index,duration_seconds,bifurcation_error,abs,recurrence_confusion,recurrence_abs,tre,dsc,slider_total_distance_mm,slider_usage_count,pan_total_distance_px,pan_usage_count,zoom_total_distance_px,zoom_usage_count,window_level_total_distance_px,window_level_usage_count,drag_scroll_total_distance_px,drag_scroll_usage_count,wheel_scroll_distance_c,double_click_Red1_count,double_click_Red2_count,double_click_Green1_count,double_click_Green2_count,double_click_Yellow1_count,double_click_Yellow2_count,synchronised_count,synchronised_duration_seconds,arrow_key_Red1_count,arrow_key_Red2_count,arrow_key_Green1_count,arrow_key_Green2_count,arrow_key_Yellow1_count,arrow_key_Yellow2_count,pan_total_distance_px__z,pan_usage_count__z,zoom_total_distance_px__z,zoom_usage_count__z,slider_total_distance_mm__z,slider_usage_count__z,drag_scroll_total_distance_px__z,drag_scroll_usage_count__z,wheel_scroll_distance_c__z
148,rad_2,True,1,hkvdD_XVYqo,TransformType.NONLINEAR,lymph_node,task_idx_0043,17.021,,True,,,3.2,0.537062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.87538959543784,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.152,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.4651040246916887,-0.4645402647434984,0.45419056562152654
149,rad_2,True,1,hkvdD_XVYqo,TransformType.NONLINEAR,recurrence,task_idx_0044,238.0,,,tn,True,,0.537062,0.0,0.0,362.53309370566114,18.0,385.63227207362905,33.0,3509.3004829939364,263.0,7848.6227862536625,1109.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,183.029,0.0,0.0,0.0,0.0,0.0,0.0,0.5687216687292315,1.5170553430746339,3.3738492674898226,3.395012927227194,0.0,0.0,2.8523238828452944,4.209090078191877,0.45419056562152654
150,rad_2,True,1,ccucLKGWtSQ,TransformType.LINEAR,a_vertebralis_r,task_idx_0045,32.593,20.24877125600652,False,,,44.55,0.389247,0.0,0.0,79.44989563749198,12.0,0.0,0.0,1442.5517155175291,87.0,961.939938224405,169.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.296,0.0,0.0,0.0,0.0,0.0,0.0,-0.10273993998491544,1.1005418673536709,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.19090391217187577,-0.08237279788508742,0.9086755074765062
151,rad_2,True,1,ccucLKGWtSQ,TransformType.LINEAR,a_vertebralis_l,task_idx_0046,53.912,28.20911852809151,False,,,47.14,0.389247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.4212625323185,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.289,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,0.1973926894419609,0.8467009779528789,-0.49251110701774387
152,rad_2,True,1,ccucLKGWtSQ,TransformType.LINEAR,a_carotisexterna_r,task_idx_0047,28.563,0.5419069974354841,True,,,10.95,0.389247,0.0,0.0,0.0,0.0,257.65552205023715,20.0,0.0,0.0,362.0324098225582,71.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.795,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,1.5074765245279698,1.7024019626050946,0.0,0.0,-0.40810308317964494,-0.3808948635641716,0.04640682163389074
153,rad_2,True,1,ccucLKGWtSQ,TransformType.LINEAR,a_carotisexterna_l,task_idx_0048,23.099,1.897103314329116,True,,,11.49,0.389247,0.0,0.0,0.0,0.0,46.68915911351886,10.0,115.6805443527217,14.0,455.44401767967247,96.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.017,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.04897591357228541,0.6176856678478663,0.0,0.0,-0.3742829978689676,-0.30474127538073176,1.2320262646674869
154,rad_2,True,1,ccucLKGWtSQ,TransformType.LINEAR,lymph_node,task_idx_0049,62.252,,True,,,11.63,0.389247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.204447608529,415.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.102,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,0.15314355165338556,0.6669785098399608,2.4176457077010833
155,rad_2,True,1,ccucLKGWtSQ,TransformType.LINEAR,recurrence,task_idx_0050,212.336,,,tn,True,,0.389247,0.0,0.0,477.9329724056624,25.0,282.6571830318179,29.0,3110.9433356267537,484.0,7583.141671061096,1287.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,115.053,0.0,0.0,0.0,0.0,0.0,0.0,0.8648166504628279,2.725316611585589,1.6919319782298947,2.6786466278866,0.0,0.0,2.2063314272119854,3.3232156656783425,-0.49251110701774387
156,rad_2,True,1,CSSdmYlgjew,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0057,30.204,2.2369098392901434,True,,,34.43,0.688797,0.0,0.0,0.0,0.0,0.0,0.0,72.05222634751632,24.0,605.7723736759988,137.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.619,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.2710900094708164,-0.04842509831532535,-0.04129005142013878
157,rad_2,True,1,CSSdmYlgjew,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0058,21.826,2.41373012591238,True,,,36.09,0.688797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0978627621306,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.079,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.3007052726914815,-0.09222669478144882,-0.371610462781249
158,rad_2,True,1,CSSdmYlgjew,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0059,21.893,0.5022527305872121,True,,,3.63,0.688797,0.0,0.0,0.0,0.0,52.91525274134848,11.0,0.0,0.0,253.78618744189475,61.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,0.13272068113851912,0.8256385952979656,0.0,0.0,-0.42288087651368556,-0.3813172314578638,0.2890303599409714
159,rad_2,True,1,CSSdmYlgjew,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0060,14.981,4.644764366393051,True,,,3.96,0.688797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.6322217495949,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.359,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.4367469841115978,-0.4426394665104367,-0.5367706684618041
160,rad_2,True,1,CSSdmYlgjew,TransformType.NONLINEAR,lymph_node,task_idx_0061,9.096,,True,,,1.04,0.688797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.225,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.5323238800799911,-0.648506969901217,-0.5367706684618041
161,rad_2,True,1,CSSdmYlgjew,TransformType.NONLINEAR,recurrence,task_idx_0062,193.994,,,tn,True,,0.688797,0.0,0.0,1151.887099684646,7.0,181.8559875516011,23.0,781.1653125379371,68.0,11707.577644311265,921.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,5.0,158.413,0.0,0.0,0.0,0.0,0.0,0.0,2.6197071352786665,0.3414116721205145,1.3887835731942064,2.2271155036229993,0.0,0.0,4.516463348234069,3.3856200646287555,-0.5367706684618041
162,rad_2,True,1,96-du2ceM4o,TransformType.LINEAR,a_vertebralis_r,task_idx_0063,11.043,3.023357858702545,True,,,3.32,0.746992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.178,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.5391785165899962,-0.5971710540051408,-0.49251110701774387
163,rad_2,True,1,96-du2ceM4o,TransformType.LINEAR,a_vertebralis_l,task_idx_0064,15.373,2.746739215106154,True,,,3.52,0.746992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.30733933685158,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.213,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.49127605985843414,-0.5027406046576754,-0.49251110701774387
164,rad_2,True,1,96-du2ceM4o,TransformType.LINEAR,a_carotisexterna_r,task_idx_0065,21.388,0.8552726160007847,True,,,6.18,0.746992,0.0,0.0,43.16227766016838,13.0,0.0,0.0,0.0,0.0,262.26699221549376,71.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.022,0.0,0.0,0.0,0.0,0.0,0.0,-0.19084988987379356,1.2255245399868955,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.4442235933809829,-0.3808948635641716,-0.49251110701774387
165,rad_2,True,1,96-du2ceM4o,TransformType.LINEAR,a_carotisexterna_l,task_idx_0066,8.049,0.4248204511688221,True,,,2.23,0.746992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.294,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.5391785165899962,-0.5971710540051408,-0.49251110701774387
166,rad_2,True,1,96-du2ceM4o,TransformType.LINEAR,lymph_node,task_idx_0067,13.095,,True,,,2.22,0.746992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.90805461432736,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.596,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.5011960919403649,-0.5271097528763762,-0.49251110701774387
167,rad_2,True,1,96-du2ceM4o,TransformType.LINEAR,recurrence,task_idx_0068,297.99,,,tn,True,,0.746992,0.0,0.0,890.0812123563086,38.0,141.58266591570822,18.0,6431.390676837329,363.0,12241.896261483327,1467.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,7.0,157.49,0.0,0.0,0.0,0.0,0.0,0.0,1.865553617864046,4.350091355817507,0.6511225664230975,1.485458703653649,0.0,0.0,3.8930541087292343,3.8715215005991097,-0.49251110701774387
168,rad_2,True,1,WeMcC01ZNgY,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0069,50.553,3.9345763338912416,True,,,1.07,0.868332,0.0,0.0,115.60303025955268,6.0,0.0,0.0,322.5170122853024,38.0,1675.3946108389766,285.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.288,0.0,0.0,0.0,0.0,0.0,0.0,-0.07287889014039908,0.23453497476104906,-0.3827478051390301,-0.4590485706666488,0.0,0.0,0.19017492971437613,0.5998385293833022,-0.5367706684618041
169,rad_2,True,1,WeMcC01ZNgY,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0070,18.804,2.240060048717021,True,,,23.68,0.868332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.09046517100765,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.43439316588273064,-0.3287553156985156,-0.5367706684618041
170,rad_2,True,1,WeMcC01ZNgY,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0071,18.744,0.8042555955220523,True,,,2.13,0.868332,0.0,0.0,106.73219787654396,11.0,78.63600044236757,13.0,255.8084895648348,40.0,115.88732949607304,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.253,0.0,0.0,0.0,0.0,0.0,0.0,-0.0959280520575318,0.7689184615583761,0.38327669658793523,1.0592180800188045,0.0,0.0,-0.48234851482008234,-0.5521434576757454,-0.5367706684618041
171,rad_2,True,1,WeMcC01ZNgY,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0072,7.673,1.6336275685447186,True,,,1.18,0.868332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.272,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.5323238800799911,-0.648506969901217,0.45419056562152654
172,rad_2,True,1,WeMcC01ZNgY,TransformType.NONLINEAR,lymph_node,task_idx_0073,8.533,,True,,,1.25,0.868332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.443,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.5323238800799911,-0.648506969901217,-0.5367706684618041
173,rad_2,True,1,WeMcC01ZNgY,TransformType.NONLINEAR,recurrence,task_idx_0074,26.374,,,tp,True,,0.868332,0.0,0.0,103.42189089194544,9.0,64.8065961585505,17.0,0.0,1.0,779.9926511073188,122.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.437,0.0,0.0,0.0,0.0,0.0,0.0,-0.10452925185357036,0.5551650668394452,0.24855897867124335,1.5263770494604825,0.0,0.0,-0.195959086718749,-0.11412749301451057,1.114831388343747
174,rad_2,True,1,CD8Gu0llvgk,TransformType.LINEAR,a_vertebralis_r,task_idx_0075,22.006,1.508183285180233,True,,,9.66,0.541002,0.0,0.0,0.0,0.0,0.0,0.0,406.747388916179,51.0,271.41445999837595,49.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.403,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.4409117122573117,-0.4479100211655987,0.8008919217461792
175,rad_2,True,1,CD8Gu0llvgk,TransformType.LINEAR,a_vertebralis_l,task_idx_0076,19.793,18.18536747643617,False,,,15.96,0.541002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.64598699991615,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.038,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.39158848604496005,-0.26514140952534304,-0.49251110701774387
176,rad_2,True,1,CD8Gu0llvgk,TransformType.LINEAR,a_carotisexterna_r,task_idx_0077,13.439,1.9654374573398328,True,,,3.46,0.541002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.293,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.5391785165899962,-0.5971710540051408,0.3697575788248715
177,rad_2,True,1,CD8Gu0llvgk,TransformType.LINEAR,a_carotisexterna_l,task_idx_0078,12.123,1.691317414218877,True,,,7.07,0.541002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.626,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.5391785165899962,-0.5971710540051408,-0.49251110701774387
178,rad_2,True,1,CD8Gu0llvgk,TransformType.LINEAR,lymph_node,task_idx_0079,16.415,,False,,,1.69,0.541002,0.0,0.0,0.0,0.0,171.8064257870278,21.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.247,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,0.8741052452038978,1.8108735920808174,0.0,0.0,-0.5391785165899962,-0.5971710540051408,1.6631606075887946
179,rad_2,True,1,CD8Gu0llvgk,TransformType.LINEAR,recurrence,task_idx_0080,283.762,,,tn,True,,0.541002,0.0,0.0,2564.87794893886,37.0,617.0495425191389,42.0,11539.65063396492,435.0,11973.210489784562,1418.0,2.0,6.0,0.0,2.0,0.0,1.0,1.0,8.0,226.621,0.0,0.0,0.0,0.0,0.0,0.0,5.932126866804232,4.225108683184283,4.158987844203454,4.088777811070997,0.0,0.0,3.7957752380505796,3.7222604677595674,-0.27694393555709
180,rad_2,True,1,TMxGak0IQOg,TransformType.LINEAR,a_vertebralis_r,task_idx_0081,54.811,21.986731534185957,False,,,8.41,0.733705,0.0,0.0,305.66577748440096,11.0,0.0,0.0,0.0,0.0,1984.8902832255844,442.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.096,0.0,0.0,0.0,0.0,0.0,0.0,0.4465347472115572,0.9755591947204465,-0.39343582899911195,-0.46703062690936226,0.0,0.0,0.1794597795595243,0.7492243850780758,0.5853247502855253
181,rad_2,True,1,TMxGak0IQOg,TransformType.LINEAR,a_vertebralis_l,task_idx_0082,21.519,2.702554278111417,True,,,13.27,0.733705,0.0,0.0,0.0,0.0,0.0,0.0,1494.2578341965882,95.0,484.8467816070186,102.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.098,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.3636375972896989,-0.2864644142167062,-0.16916034982676312
182,rad_2,True,1,TMxGak0IQOg,TransformType.LINEAR,a_carotisexterna_r,task_idx_0083,13.533,1.189653198407084,True,,,2.03,0.733705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.40240304338688,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.185,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.521654212729676,-0.5636634752044273,-0.061376764096436186
183,rad_2,True,1,TMxGak0IQOg,TransformType.LINEAR,a_carotisexterna_l,task_idx_0084,11.508,1.7457116165464086,True,,,5.75,0.733705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.258,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.5391785165899962,-0.5971710540051408,0.8008919217461792
184,rad_2,True,1,TMxGak0IQOg,TransformType.LINEAR,lymph_node,task_idx_0085,15.119,,True,,,17.51,0.733705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.285,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.5391785165899962,-0.5971710540051408,2.52542929343141
185,rad_2,True,1,TMxGak0IQOg,TransformType.LINEAR,recurrence,task_idx_0086,51.734,,,tp,True,,0.733705,0.0,0.0,0.0,1.0,416.7755347931489,24.0,500.5028147184055,40.0,3991.014251537042,193.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.014,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.2742675316117982,2.681420694284254,2.136288480507986,0.0,0.0,0.9057858252033342,-0.009265353228985152,0.26197399309454455
186,rad_2,True,1,g-chOlbtzBQ,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0087,31.784,1.750433837335512,True,,,0.39,0.865088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.1491530980152,200.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.751,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,0.06975284553607225,0.22752495942125256,1.279991594024302
187,rad_2,True,1,g-chOlbtzBQ,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0088,42.533,5.954969621636798,False,,,3.3,0.865088,0.0,0.0,40.4848111780608,12.0,0.0,0.0,0.0,0.0,923.3852405782128,303.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.367,0.0,0.0,0.0,0.0,0.0,0.0,-0.268059220438638,0.8757951589178414,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.13412232625897075,0.6786814030223244,5.243836530357624
188,rad_2,True,1,g-chOlbtzBQ,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0089,34.747,4.383125323462742,True,,,2.25,0.865088,0.0,0.0,525.7181148790622,32.0,0.0,0.0,0.0,0.0,720.5351103346902,180.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.232,0.0,0.0,0.0,0.0,0.0,0.0,0.9927267466158165,3.013329106107149,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.22159961472546882,0.13992176648900562,-0.5367706684618041
189,rad_2,True,1,g-chOlbtzBQ,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0090,21.224,3.3764699212369766,True,,,2.02,0.865088,0.0,0.0,0.0,0.0,0.0,0.0,518.3355491119758,45.0,512.5906696675768,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.241,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.31127377859908323,-0.2104910052399822,0.45419056562152654
190,rad_2,True,1,g-chOlbtzBQ,TransformType.NONLINEAR,lymph_node,task_idx_0091,14.523,,True,,,1.52,0.865088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.18146086151052,58.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.4507410819598784,-0.39445771039770083,1.7754722110659673
191,rad_2,True,1,g-chOlbtzBQ,TransformType.NONLINEAR,recurrence,task_idx_0092,109.384,,,tn,True,,0.865088,0.0,0.0,0.0,0.0,215.20807306858293,25.0,2116.104966939945,124.0,4296.802939986892,507.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,72.685,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,1.713679480233956,2.460694988343838,0.0,0.0,1.320633620187292,1.5722339709312434,0.12387015426041634
192,rad_2,True,1,87J-_CHHkzI,TransformType.LINEAR,a_vertebralis_r,task_idx_0105,40.68,6.180956409382843,False,,,5.52,0.648754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.356791740214,262.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.07380941152323445,0.20091855015730883,0.04640682163389074
193,rad_2,True,1,87J-_CHHkzI,TransformType.LINEAR,a_vertebralis_l,task_idx_0106,39.993,3.065481671475473,True,,,6.57,0.648754,0.0,0.0,0.0,1.0,0.0,0.0,256.27944069890987,44.0,1483.7163678109214,261.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.091,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.2742675316117982,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.001992450667976159,0.19787240662997124,-0.49251110701774387
194,rad_2,True,1,87J-_CHHkzI,TransformType.LINEAR,a_carotisexterna_r,task_idx_0107,23.722,10.243695421956758,False,,,2.16,0.648754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.7992725938208,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.128,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.19421333054625597,-0.03058835792034831,-0.49251110701774387
195,rad_2,True,1,87J-_CHHkzI,TransformType.LINEAR,a_carotisexterna_l,task_idx_0108,13.479,1.1927635242382728,True,,,3.34,0.648754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.34503012281743,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.163,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.5079169169676716,-0.5301558964037137,-0.49251110701774387
196,rad_2,True,1,87J-_CHHkzI,TransformType.LINEAR,lymph_node,task_idx_0109,12.991,,True,,,8.47,0.648754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.52663750755148,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.355,0.0,0.0,0.0,0.0,0.0,0.0,-0.2956521980358729,-0.3992502042450226,-0.39343582899911195,-0.46703062690936226,0.0,0.0,-0.4987998047634326,-0.505786748185013,-0.49251110701774387
197,rad_2,True,1,87J-_CHHkzI,TransformType.LINEAR,recurrence,task_idx_0110,114.691,,,tn,True,,0.648754,0.0,0.0,1472.5520310450966,4.0,234.16605343198108,27.0,6311.319324515488,235.0,7429.484258893411,692.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,80.502,0.0,0.0,0.0,0.0,0.0,0.0,3.2798507667833845,0.10068048628787524,1.3341776147319528,2.4617033689351544,0.0,0.0,2.150699082288878,1.5107602669124744,-0.49251110701774387
198,rad_2,True,1,F-JlS0Cl1K0,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0129,15.802,3.378105754033836,True,,,2.53,0.846043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.1608321724732,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.382,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.30197184063411947,-0.23677196311965631,-0.5367706684618041
199,rad_2,True,1,F-JlS0Cl1K0,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0130,22.762,4.799575197048684,True,,,4.03,0.846043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.3519593602234,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.623,0.0,0.0,0.0,0.0,0.0,0.0,-0.3732512619222552,-0.4067252093957433,-0.3827478051390301,-0.4590485706666488,0.0,0.0,-0.1406052931475071,0.16182256472206735,-0.5367706684618041
